"id","title","genres","pos"
593,"Solaris","Mystery",4
5393,"Happily NEver After","Animation",1
5393,"Happily NEver After","Comedy",2
5393,"Happily NEver After","Family",3
5393,"Happily NEver After","Fantasy",4
5393,"Happily NEver After","Science Fiction",5
9095,"Mary Reilly","Drama",1
9095,"Mary Reilly","Horror",2
9095,"Mary Reilly","Thriller",3
9095,"Mary Reilly","Romance",4
8874,"My Best Friends Wedding","Comedy",1
8874,"My Best Friends Wedding","Romance",2
11467,"Americas Sweethearts","Comedy",1
11467,"Americas Sweethearts","Romance",2
320,"Insomnia","Crime",1
320,"Insomnia","Mystery",2
320,"Insomnia","Thriller",3
199,"Star Trek: First Contact","Science Fiction",1
199,"Star Trek: First Contact","Action",2
199,"Star Trek: First Contact","Adventure",3
199,"Star Trek: First Contact","Thriller",4
20533,"Jonah Hex","Action",1
20533,"Jonah Hex","Western",2
20533,"Jonah Hex","Drama",3
20533,"Jonah Hex","Fantasy",4
20533,"Jonah Hex","Thriller",5
10684,"Courage Under Fire","Drama",1
10684,"Courage Under Fire","Thriller",2
10684,"Courage Under Fire","Mystery",3
10684,"Courage Under Fire","War",4
1624,"Liar Liar","Comedy",1
325789,"The Infiltrator","Crime",1
325789,"The Infiltrator","Drama",2
325789,"The Infiltrator","Thriller",3
113464,"Inchon","Drama",1
113464,"Inchon","History",2
113464,"Inchon","War",3
888,"The Flintstones","Fantasy",1
888,"The Flintstones","Comedy",2
888,"The Flintstones","Family",3
82675,"Taken 2","Action",1
82675,"Taken 2","Crime",2
82675,"Taken 2","Thriller",3
4256,"Scary Movie 3","Comedy",1
1493,"Miss Congeniality","Comedy",1
1493,"Miss Congeniality","Crime",2
1493,"Miss Congeniality","Action",3
88751,"Journey to the Center of the Earth","Action",1
88751,"Journey to the Center of the Earth","Science Fiction",2
88751,"Journey to the Center of the Earth","Adventure",3
88751,"Journey to the Center of the Earth","Comedy",4
88751,"Journey to the Center of the Earth","Family",5
11130,"The Princess Diaries 2: Royal Engagement","Comedy",1
11130,"The Princess Diaries 2: Royal Engagement","Drama",2
11130,"The Princess Diaries 2: Royal Engagement","Family",3
11130,"The Princess Diaries 2: Royal Engagement","Romance",4
9944,"The Pelican Brief","Drama",1
9944,"The Pelican Brief","Mystery",2
9944,"The Pelican Brief","Thriller",3
9944,"The Pelican Brief","Crime",4
10731,"The Client","Drama",1
10731,"The Client","Thriller",2
10731,"The Client","Crime",3
10731,"The Client","Mystery",4
7350,"The Bucket List","Drama",1
7350,"The Bucket List","Comedy",2
9869,"Patriot Games","Drama",1
9869,"Patriot Games","Action",2
9869,"Patriot Games","Thriller",3
9869,"Patriot Games","Crime",4
4379,"Monster-in-Law","Romance",1
4379,"Monster-in-Law","Comedy",2
146233,"Prisoners","Drama",1
146233,"Prisoners","Thriller",2
146233,"Prisoners","Crime",3
2034,"Training Day","Action",1
2034,"Training Day","Crime",2
2034,"Training Day","Drama",3
2034,"Training Day","Thriller",4
926,"Galaxy Quest","Comedy",1
926,"Galaxy Quest","Family",2
926,"Galaxy Quest","Science Fiction",3
4248,"Scary Movie 2","Comedy",1
64328,"The Muppets","Comedy",1
64328,"The Muppets","Family",2
64328,"The Muppets","Music",3
36647,"Blade","Horror",1
36647,"Blade","Action",2
7214,"Coach Carter","Drama",1
1537,"Changing Lanes","Action",1
1537,"Changing Lanes","Adventure",2
1537,"Changing Lanes","Crime",3
1537,"Changing Lanes","Thriller",4
9360,"Anaconda","Adventure",1
9360,"Anaconda","Horror",2
9360,"Anaconda","Thriller",3
6282,"Coyote Ugly","Comedy",1
508,"Love Actually","Comedy",1
508,"Love Actually","Romance",2
508,"Love Actually","Drama",3
9487,"A Bugs Life","Adventure",1
9487,"A Bugs Life","Animation",2
9487,"A Bugs Life","Comedy",3
9487,"A Bugs Life","Family",4
768,"From Hell","Horror",1
768,"From Hell","Mystery",2
768,"From Hell","Thriller",3
2636,"The Specialist","Action",1
2636,"The Specialist","Thriller",2
10478,"Tin Cup","Comedy",1
10478,"Tin Cup","Drama",2
10478,"Tin Cup","Romance",3
27983,"Yours, Mine and Ours","Comedy",1
27983,"Yours, Mine and Ours","Drama",2
27983,"Yours, Mine and Ours","Family",3
9981,"Kicking & Screaming","Romance",1
9981,"Kicking & Screaming","Comedy",2
9981,"Kicking & Screaming","Family",3
7453,"The Hitchhikers Guide to the Galaxy","Adventure",1
7453,"The Hitchhikers Guide to the Galaxy","Comedy",2
7453,"The Hitchhikers Guide to the Galaxy","Family",3
7453,"The Hitchhikers Guide to the Galaxy","Science Fiction",4
15045,"Fat Albert","Comedy",1
15045,"Fat Albert","Drama",2
15045,"Fat Albert","Family",3
7737,"Resident Evil: Extinction","Horror",1
7737,"Resident Evil: Extinction","Action",2
7737,"Resident Evil: Extinction","Science Fiction",3
232672,"Blended","Comedy",1
17379,"Last Holiday","Adventure",1
17379,"Last Holiday","Comedy",2
17379,"Last Holiday","Drama",3
8987,"The River Wild","Action",1
8987,"The River Wild","Adventure",2
8987,"The River Wild","Crime",3
8987,"The River Wild","Thriller",4
11359,"The Indian in the Cupboard","Adventure",1
11359,"The Indian in the Cupboard","Family",2
11359,"The Indian in the Cupboard","Fantasy",3
82525,"Savages","Crime",1
82525,"Savages","Drama",2
82525,"Savages","Thriller",3
9759,"Cellular","Action",1
9759,"Cellular","Adventure",2
9759,"Cellular","Crime",3
9759,"Cellular","Thriller",4
9486,"Johnny English","Adventure",1
9486,"Johnny English","Action",2
9486,"Johnny English","Comedy",3
9906,"The Ant Bully","Fantasy",1
9906,"The Ant Bully","Adventure",2
9906,"The Ant Bully","Animation",3
9906,"The Ant Bully","Comedy",4
9906,"The Ant Bully","Family",5
841,"Dune","Action",1
841,"Dune","Science Fiction",2
841,"Dune","Adventure",3
4688,"Across the Universe","Adventure",1
4688,"Across the Universe","Drama",2
4688,"Across the Universe","Music",3
4688,"Across the Universe","Romance",4
4148,"Revolutionary Road","Drama",1
4148,"Revolutionary Road","Romance",2
2207,"16 Blocks","Action",1
2207,"16 Blocks","Adventure",2
2207,"16 Blocks","Crime",3
2207,"16 Blocks","Thriller",4
9381,"Babylon A.D.","Action",1
9381,"Babylon A.D.","Adventure",2
9381,"Babylon A.D.","Science Fiction",3
9381,"Babylon A.D.","Thriller",4
9625,"The Glimmer Man","Action",1
9625,"The Glimmer Man","Adventure",2
9625,"The Glimmer Man","Crime",3
9625,"The Glimmer Man","Drama",4
9625,"The Glimmer Man","Thriller",5
9304,"Multiplicity","Comedy",1
9304,"Multiplicity","Fantasy",2
9304,"Multiplicity","Science Fiction",3
20856,"Aliens in the Attic","Adventure",1
20856,"Aliens in the Attic","Comedy",2
20856,"Aliens in the Attic","Family",3
20856,"Aliens in the Attic","Fantasy",4
20856,"Aliens in the Attic","Science Fiction",5
5955,"The Pledge","Crime",1
5955,"The Pledge","Drama",2
5955,"The Pledge","Mystery",3
5955,"The Pledge","Thriller",4
9899,"The Producers","Comedy",1
9899,"The Producers","Music",2
9826,"The Phantom","Adventure",1
9826,"The Phantom","Action",2
21355,"All the Pretty Horses","Drama",1
21355,"All the Pretty Horses","Romance",2
21355,"All the Pretty Horses","Western",3
10858,"Nixon","History",1
10858,"Nixon","Drama",2
11439,"The Ghost Writer","Thriller",1
11439,"The Ghost Writer","Mystery",2
9457,"Deep Rising","Adventure",1
9457,"Deep Rising","Action",2
9457,"Deep Rising","Horror",3
9457,"Deep Rising","Science Fiction",4
12412,"Miracle at St. Anna","Drama",1
12412,"Miracle at St. Anna","War",2
1494,"Curse of the Golden Flower","Action",1
1494,"Curse of the Golden Flower","Drama",2
1494,"Curse of the Golden Flower","Fantasy",3
13184,"Bangkok Dangerous","Action",1
13184,"Bangkok Dangerous","Crime",2
13184,"Bangkok Dangerous","Thriller",3
2185,"Big Trouble","Action",1
2185,"Big Trouble","Comedy",2
2185,"Big Trouble","Thriller",3
6639,"Love in the Time of Cholera","Drama",1
6639,"Love in the Time of Cholera","Romance",2
38153,"Shadow Conspiracy","Action",1
38153,"Shadow Conspiracy","Thriller",2
58233,"Johnny English Reborn","Crime",1
58233,"Johnny English Reborn","Adventure",2
58233,"Johnny English Reborn","Action",3
58233,"Johnny English Reborn","Comedy",4
58233,"Johnny English Reborn","Thriller",5
116977,"Foodfight!","Animation",1
116977,"Foodfight!","Action",2
116977,"Foodfight!","Comedy",3
116977,"Foodfight!","Family",4
68734,"Argo","Drama",1
68734,"Argo","Thriller",2
5503,"The Fugitive","Adventure",1
5503,"The Fugitive","Action",2
5503,"The Fugitive","Thriller",3
5503,"The Fugitive","Crime",4
5503,"The Fugitive","Mystery",5
27573,"The Bounty Hunter","Action",1
819,"Sleepers","Crime",1
819,"Sleepers","Drama",2
819,"Sleepers","Thriller",3
1369,"Rambo: First Blood Part II","Action",1
1369,"Rambo: First Blood Part II","Adventure",2
1369,"Rambo: First Blood Part II","Thriller",3
1369,"Rambo: First Blood Part II","War",4
9623,"The Juror","Drama",1
9623,"The Juror","Thriller",2
10895,"Pinocchio","Animation",1
10895,"Pinocchio","Family",2
10935,"Heavens Gate","Action",1
10935,"Heavens Gate","Drama",2
10935,"Heavens Gate","History",3
10935,"Heavens Gate","Western",4
834,"Underworld: Evolution","Fantasy",1
834,"Underworld: Evolution","Action",2
834,"Underworld: Evolution","Science Fiction",3
834,"Underworld: Evolution","Thriller",4
228066,"Victor Frankenstein","Drama",1
228066,"Victor Frankenstein","Science Fiction",2
228066,"Victor Frankenstein","Thriller",3
711,"Finding Forrester","Drama",1
10468,"28 Days","Comedy",1
10468,"28 Days","Drama",2
10027,"Unleashed","Action",1
10027,"Unleashed","Crime",2
11812,"The Sweetest Thing","Romance",1
11812,"The Sweetest Thing","Comedy",2
37233,"The Firm","Drama",1
37233,"The Firm","Mystery",2
37233,"The Firm","Thriller",3
37950,"Charlie St. Cloud","Drama",1
27582,"The Mechanic","Action",1
27582,"The Mechanic","Thriller",2
27582,"The Mechanic","Crime",3
64688,"21 Jump Street","Action",1
64688,"21 Jump Street","Comedy",2
64688,"21 Jump Street","Crime",3
509,"Notting Hill","Romance",1
509,"Notting Hill","Comedy",2
509,"Notting Hill","Drama",3
7443,"Chicken Run","Animation",1
7443,"Chicken Run","Comedy",2
7443,"Chicken Run","Family",3
5966,"Along Came Polly","Comedy",1
5966,"Along Came Polly","Romance",2
11066,"Boomerang","Comedy",1
11066,"Boomerang","Romance",2
136795,"The Heat","Action",1
136795,"The Heat","Comedy",2
136795,"The Heat","Crime",3
8095,"Cleopatra","Drama",1
8095,"Cleopatra","History",2
8095,"Cleopatra","Romance",3
87826,"Here Comes the Boom","Comedy",1
11560,"High Crimes","Drama",1
11560,"High Crimes","Mystery",2
11560,"High Crimes","Thriller",3
11560,"High Crimes","Crime",4
25189,"The Mirror Has Two Faces","Comedy",1
25189,"The Mirror Has Two Faces","Drama",2
25189,"The Mirror Has Two Faces","Romance",3
2637,"The Mothman Prophecies","Drama",1
2637,"The Mothman Prophecies","Horror",2
2637,"The Mothman Prophecies","Mystery",3
18480,"Brüno","Comedy",1
709,"Licence to Kill","Adventure",1
709,"Licence to Kill","Action",2
709,"Licence to Kill","Thriller",3
49730,"Red Riding Hood","Fantasy",1
49730,"Red Riding Hood","Thriller",2
49730,"Red Riding Hood","Horror",3
2749,"15 Minutes","Action",1
2749,"15 Minutes","Crime",2
2749,"15 Minutes","Thriller",3
9607,"Super Mario Bros.","Adventure",1
9607,"Super Mario Bros.","Comedy",2
9607,"Super Mario Bros.","Family",3
9607,"Super Mario Bros.","Fantasy",4
1830,"Lord of War","Crime",1
1830,"Lord of War","Drama",2
1830,"Lord of War","Thriller",3
79,"Hero","Drama",1
79,"Hero","Adventure",2
79,"Hero","Action",3
79,"Hero","History",4
54054,"One for the Money","Action",1
54054,"One for the Money","Comedy",2
54054,"One for the Money","Crime",3
228967,"The Interview","Action",1
228967,"The Interview","Comedy",2
46528,"The Warriors Way","Adventure",1
46528,"The Warriors Way","Fantasy",2
46528,"The Warriors Way","Action",3
46528,"The Warriors Way","Western",4
46528,"The Warriors Way","Thriller",5
27936,"Micmacs","Action",1
27936,"Micmacs","Comedy",2
27936,"Micmacs","Crime",3
65,"8 Mile","Drama",1
280391,"Why I Did (Not) Eat My Father","Adventure",1
280391,"Why I Did (Not) Eat My Father","Comedy",2
280391,"Why I Did (Not) Eat My Father","Animation",3
9476,"A Knights Tale","Adventure",1
9476,"A Knights Tale","Drama",2
9476,"A Knights Tale","Romance",3
9476,"A Knights Tale","Action",4
10610,"The Medallion","Thriller",1
10610,"The Medallion","Fantasy",2
10610,"The Medallion","Action",3
10610,"The Medallion","Comedy",4
745,"The Sixth Sense","Mystery",1
745,"The Sixth Sense","Thriller",2
745,"The Sixth Sense","Drama",3
49527,"Man on a Ledge","Action",1
49527,"Man on a Ledge","Thriller",2
49527,"Man on a Ledge","Crime",3
73937,"The Big Year","Comedy",1
1885,"The Karate Kid","Drama",1
168672,"American Hustle","Drama",1
168672,"American Hustle","Crime",2
18240,"The Proposal","Comedy",1
18240,"The Proposal","Romance",2
18240,"The Proposal","Drama",3
10398,"Double Jeopardy","Crime",1
10398,"Double Jeopardy","Drama",2
10398,"Double Jeopardy","Mystery",3
10398,"Double Jeopardy","Thriller",4
165,"Back to the Future Part II","Adventure",1
165,"Back to the Future Part II","Comedy",2
165,"Back to the Future Part II","Family",3
165,"Back to the Future Part II","Science Fiction",4
240832,"Lucy","Action",1
240832,"Lucy","Science Fiction",2
216015,"Fifty Shades of Grey","Drama",1
216015,"Fifty Shades of Grey","Romance",2
216015,"Fifty Shades of Grey","Thriller",3
12279,"Spy Kids 3-D: Game Over","Action",1
12279,"Spy Kids 3-D: Game Over","Adventure",2
12279,"Spy Kids 3-D: Game Over","Comedy",3
12279,"Spy Kids 3-D: Game Over","Family",4
12279,"Spy Kids 3-D: Game Over","Science Fiction",5
1645,"A Time to Kill","Crime",1
1645,"A Time to Kill","Drama",2
1645,"A Time to Kill","Thriller",3
11007,"Cheaper by the Dozen","Comedy",1
193756,"Lone Survivor","Action",1
193756,"Lone Survivor","Drama",2
193756,"Lone Survivor","Thriller",3
193756,"Lone Survivor","War",4
11287,"A League of Their Own","Comedy",1
259693,"The Conjuring 2","Horror",1
37799,"The Social Network","Drama",1
10184,"Hes Just Not That Into You","Comedy",1
10184,"Hes Just Not That Into You","Romance",2
10184,"Hes Just Not That Into You","Drama",3
4257,"Scary Movie 4","Comedy",1
4234,"Scream 3","Horror",1
4234,"Scream 3","Mystery",2
196,"Back to the Future Part III","Adventure",1
196,"Back to the Future Part III","Comedy",2
196,"Back to the Future Part III","Family",3
196,"Back to the Future Part III","Science Fiction",4
257091,"Get Hard","Comedy",1
6114,"Dracula","Romance",1
6114,"Dracula","Horror",2
24803,"Julie & Julia","Romance",1
24803,"Julie & Julia","Drama",2
109410,"42","Drama",1
1213,"The Talented Mr. Ripley","Thriller",1
1213,"The Talented Mr. Ripley","Crime",2
1213,"The Talented Mr. Ripley","Drama",3
100042,"Dumb and Dumber To","Comedy",1
9036,"Eight Below","Adventure",1
9036,"Eight Below","Drama",2
9036,"Eight Below","Family",3
257211,"The Intern","Comedy",1
323675,"Ride Along 2","Action",1
323675,"Ride Along 2","Comedy",2
9361,"The Last of the Mohicans","Action",1
9361,"The Last of the Mohicans","Adventure",2
9361,"The Last of the Mohicans","Drama",3
9361,"The Last of the Mohicans","History",4
9361,"The Last of the Mohicans","Romance",5
9361,"The Last of the Mohicans","War",6
1677,"Ray","Drama",1
1677,"Ray","Music",2
187,"Sin City","Action",1
187,"Sin City","Thriller",2
187,"Sin City","Crime",3
7461,"Vantage Point","Drama",1
7461,"Vantage Point","Action",2
7461,"Vantage Point","Thriller",3
7461,"Vantage Point","Crime",4
16538,"I Love You, Man","Comedy",1
9889,"Shallow Hal","Comedy",1
9889,"Shallow Hal","Romance",2
820,"JFK","Drama",1
820,"JFK","Thriller",2
820,"JFK","History",3
11565,"Big Mommas House 2","Comedy",1
11565,"Big Mommas House 2","Crime",2
6073,"The Mexican","Action",1
6073,"The Mexican","Comedy",2
6073,"The Mexican","Crime",3
6073,"The Mexican","Romance",4
16996,"17 Again","Comedy",1
193610,"The Other Woman","Comedy",1
193610,"The Other Woman","Romance",2
19912,"The Final Destination","Horror",1
19912,"The Final Destination","Mystery",2
296098,"Bridge of Spies","Thriller",1
296098,"Bridge of Spies","Drama",2
8007,"Behind Enemy Lines","Action",1
8007,"Behind Enemy Lines","Drama",2
8007,"Behind Enemy Lines","Thriller",3
8007,"Behind Enemy Lines","War",4
32823,"Get Him to the Greek","Comedy",1
4380,"Shall We Dance?","Drama",1
4380,"Shall We Dance?","Romance",2
4380,"Shall We Dance?","Comedy",3
11551,"Small Soldiers","Comedy",1
11551,"Small Soldiers","Adventure",2
11551,"Small Soldiers","Fantasy",3
11551,"Small Soldiers","Science Fiction",4
11551,"Small Soldiers","Action",5
10336,"Spawn","Action",1
10336,"Spawn","Adventure",2
10336,"Spawn","Fantasy",3
10336,"Spawn","Horror",4
10336,"Spawn","Science Fiction",5
10336,"Spawn","Thriller",6
11362,"The Count of Monte Cristo","Action",1
11362,"The Count of Monte Cristo","Adventure",2
11362,"The Count of Monte Cristo","Drama",3
11362,"The Count of Monte Cristo","Thriller",4
50348,"The Lincoln Lawyer","Crime",1
50348,"The Lincoln Lawyer","Drama",2
50348,"The Lincoln Lawyer","Thriller",3
48138,"Unknown","Action",1
48138,"Unknown","Mystery",2
48138,"Unknown","Thriller",3
1124,"The Prestige","Drama",1
1124,"The Prestige","Mystery",2
1124,"The Prestige","Thriller",3
227159,"Horrible Bosses 2","Comedy",1
68179,"Escape from Planet Earth","Animation",1
68179,"Escape from Planet Earth","Comedy",2
68179,"Escape from Planet Earth","Adventure",3
68179,"Escape from Planet Earth","Family",4
68179,"Escape from Planet Earth","Science Fiction",5
1579,"Apocalypto","Action",1
1579,"Apocalypto","Adventure",2
1579,"Apocalypto","Drama",3
1579,"Apocalypto","Thriller",4
708,"The Living Daylights","Action",1
708,"The Living Daylights","Adventure",2
708,"The Living Daylights","Thriller",3
34851,"Predators","Action",1
34851,"Predators","Science Fiction",2
34851,"Predators","Adventure",3
34851,"Predators","Thriller",4
9930,"Legal Eagles","Comedy",1
9930,"Legal Eagles","Crime",2
9930,"Legal Eagles","Drama",3
9930,"Legal Eagles","Romance",4
9930,"Legal Eagles","Thriller",5
1586,"Secret Window","Thriller",1
1586,"Secret Window","Mystery",2
2044,"The Lake House","Romance",1
2044,"The Lake House","Drama",2
2044,"The Lake House","Mystery",3
9913,"The Skeleton Key","Drama",1
9913,"The Skeleton Key","Horror",2
9913,"The Skeleton Key","Mystery",3
9913,"The Skeleton Key","Thriller",4
71864,"The Odd Life of Timothy Green","Fantasy",1
71864,"The Odd Life of Timothy Green","Drama",2
71864,"The Odd Life of Timothy Green","Comedy",3
71864,"The Odd Life of Timothy Green","Family",4
10761,"Made of Honor","Comedy",1
10761,"Made of Honor","Romance",2
209451,"Jersey Boys","Music",1
209451,"Jersey Boys","Drama",2
11975,"The Rainmaker","Drama",1
11975,"The Rainmaker","Crime",2
11975,"The Rainmaker","Thriller",3
4970,"Gothika","Horror",1
4970,"Gothika","Thriller",2
11831,"Amistad","Drama",1
11831,"Amistad","History",2
11831,"Amistad","Mystery",3
